time,step,game,eps,max_step,max_tile,max_sum,max_rew,mean_step,mean_tile,mean_sum,mean_rew,max_100_step,max_100_tile,max_100_sum,max_100_rew,mean_100_step,mean_100_tile,mean_100_sum,mean_100_rew
2019-02-12_16:03:09.428419,1360000,6951,0.15,724.0,1024.0,1584.0,88.75,195.6397640627248,198.20342396777443,434.67472306143003,22.7049705078406,468.0,512.0,1032.0,56.75,263.23,291.2,584.72,31.15375
2019-02-12_16:03:35.594142,1362500,6960,0.15,724.0,1024.0,1584.0,88.75,195.74425287356323,198.35172413793103,434.9068965517241,22.718031609195403,468.0,512.0,1032.0,56.75,262.56,288.64,583.1,31.07
2019-02-12_16:04:01.853499,1365000,6969,0.15,724.0,1024.0,1584.0,88.75,195.82106471516718,198.42617305208782,435.0744726646578,22.727633089395898,468.0,512.0,1032.0,56.75,262.24,286.08,581.52,31.03
2019-02-12_16:04:28.034851,1367500,6978,0.15,724.0,1024.0,1584.0,88.75,195.95614789337918,198.5738033820579,435.3634279163084,22.744518486672398,502.0,512.0,1094.0,61.0,266.05,287.36,588.94,31.50625
2019-02-12_16:04:54.138063,1370000,6987,0.15,724.0,1024.0,1584.0,88.75,196.04608558751968,198.66609417489624,435.5586088449979,22.75576069843996,502.0,512.0,1094.0,61.0,261.39,279.68,578.06,30.92375
2019-02-12_16:05:20.225653,1372500,6996,0.15,724.0,1024.0,1584.0,88.75,196.15680388793595,198.77644368210406,435.80445969125213,22.769600485991994,502.0,512.0,1094.0,61.0,260.01,272.0,575.08,30.75125
2019-02-12_16:05:46.922476,1375000,7004,0.15,724.0,1024.0,1584.0,88.75,196.30068532267276,198.95145631067962,436.121359223301,22.787585665334095,502.0,512.0,1094.0,61.0,265.01,276.48,586.0,31.37625
2019-02-12_16:06:13.103755,1377500,7011,0.15,724.0,1024.0,1584.0,88.75,196.444729710455,199.13621452003994,436.4341748680645,22.805591213806874,502.0,512.0,1094.0,61.0,274.92,289.92,607.46,32.615
2019-02-12_16:06:39.238244,1380000,7021,0.15,724.0,1024.0,1584.0,88.75,196.50705027773822,199.18074348383422,436.5651616578835,22.813381284717277,502.0,512.0,1094.0,61.0,273.74,284.8,604.66,32.4675
2019-02-12_16:07:05.388319,1382500,7031,0.15,736.0,1024.0,1622.0,90.25,196.62750675579576,199.34347887924903,436.822358128289,22.82843834447447,736.0,1024.0,1622.0,90.25,273.73,285.44,604.18,32.46625
2019-02-12_16:07:31.475943,1385000,7041,0.15,736.0,1024.0,1622.0,90.25,196.70458741656014,199.46030393410027,436.9907683567675,22.838073427070018,736.0,1024.0,1622.0,90.25,273.35,289.28,603.58,32.41875
2019-02-12_16:07:57.532265,1387500,7051,0.15,736.0,1024.0,1622.0,90.25,196.7736491277833,199.58587434406468,437.1459367465608,22.846706140972913,736.0,1024.0,1622.0,90.25,275.59,295.68,608.92,32.69875
2019-02-12_16:08:23.666714,1390000,7059,0.15,736.0,1024.0,1622.0,90.25,196.868819946168,199.7132738348208,437.3494829295934,22.858602493271,736.0,1024.0,1622.0,90.25,275.11,295.04,607.34,32.63875
2019-02-12_16:08:49.707434,1392500,7068,0.15,736.0,1024.0,1622.0,90.25,197.01245048104133,199.8936049801924,437.6624221844935,22.876556310130166,736.0,1024.0,1622.0,90.25,280.74,302.72,619.58,33.3425
2019-02-12_16:09:15.904370,1395000,7078,0.15,736.0,1024.0,1622.0,90.25,197.08236790053687,199.9547894885561,437.82141847979653,22.88529598756711,736.0,1024.0,1622.0,90.25,275.67,296.32,609.34,32.70875
2019-02-12_16:09:42.413702,1397500,7087,0.15,736.0,1024.0,1622.0,90.25,197.13842246366588,200.02596303090166,437.95089600677295,22.892302807958234,736.0,1024.0,1622.0,90.25,273.46,295.04,605.1,32.4325
2019-02-12_16:10:12.047330,1400000,7096,0.15,736.0,1024.0,1622.0,90.25,197.28551296505074,200.22322435174746,438.27142051860204,22.910689120631343,736.0,1024.0,1622.0,90.25,276.25,301.44,610.86,32.78125
2019-02-12_16:10:38.384930,1402500,7105,0.15,736.0,1024.0,1622.0,90.25,197.3939479239972,200.36593947923998,438.5069669247009,22.92424349049965,736.0,1024.0,1622.0,90.25,272.26,296.32,601.84,32.2825
2019-02-12_16:11:04.470545,1405000,7113,0.15,736.0,1024.0,1622.0,90.25,197.50077323211022,200.44650639673836,438.74370870237595,22.937596654013777,736.0,1024.0,1622.0,90.25,270.09,291.2,597.58,32.01125
2019-02-12_16:11:30.745593,1407500,7123,0.15,736.0,1024.0,1622.0,90.25,197.56998455706866,200.5784079741682,438.89934016566053,22.946248069633583,537.0,1024.0,1196.0,65.375,267.9,291.84,593.44,31.7375
2019-02-12_16:11:56.864425,1410000,7133,0.15,736.0,1024.0,1622.0,90.25,197.666619935511,200.6650778073742,439.1136969017244,22.958327491938874,537.0,1024.0,1196.0,65.375,270.39,293.76,599.44,32.04875
2019-02-12_16:12:23.045740,1412500,7142,0.15,736.0,1024.0,1622.0,90.25,197.76351162139457,200.78857462895547,439.3251190142817,22.97043895267432,537.0,1024.0,1196.0,65.375,272.11,293.76,603.12,32.26375
2019-02-12_16:12:49.164539,1415000,7152,0.15,736.0,1024.0,1622.0,90.25,197.84074384787473,200.85682326621924,439.4960850111857,22.98009298098434,537.0,1024.0,1196.0,65.375,272.08,289.92,603.0,32.26
2019-02-12_16:13:15.314614,1417500,7163,0.15,736.0,1024.0,1622.0,90.25,197.8880357392154,200.90576574061149,439.59988831495184,22.986004467401926,537.0,1024.0,1196.0,65.375,264.34,277.76,586.38,31.2925
2019-02-12_16:13:41.449136,1420000,7172,0.15,736.0,1024.0,1622.0,90.25,197.95468488566647,200.98382598996096,439.7428890128277,22.99433561070831,537.0,1024.0,1196.0,65.375,261.2,275.84,579.28,30.9
2019-02-12_16:14:07.599183,1422500,7180,0.15,736.0,1024.0,1622.0,90.25,198.07325905292478,201.13426183844012,439.9958217270195,23.009157381615598,537.0,1024.0,1196.0,65.375,266.98,282.24,591.2,31.6225
2019-02-12_16:14:33.811735,1425000,7188,0.15,736.0,1024.0,1622.0,90.25,198.21480244852532,201.31997774067892,440.3043962159154,23.026850306065665,537.0,1024.0,1196.0,65.375,271.85,289.92,601.42,32.23125
2019-02-12_16:15:00.024334,1427500,7199,0.15,736.0,1024.0,1622.0,90.25,198.28392832337823,201.38574802055842,440.45061814140854,23.03549104042228,537.0,1024.0,1196.0,65.375,266.82,279.68,590.04,31.6025
2019-02-12_16:15:26.408657,1430000,7209,0.15,736.0,1024.0,1622.0,90.25,198.3573311138854,201.47926203356914,440.61728395061726,23.044666389235676,537.0,1024.0,1196.0,65.375,264.62,279.68,585.8,31.3275
2019-02-12_16:15:52.636872,1432500,7218,0.15,736.0,1024.0,1622.0,90.25,198.44832363535605,201.60044333610418,440.8207259628706,23.056040454419506,484.0,512.0,1074.0,58.75,261.04,274.56,577.98,30.88
2019-02-12_16:16:18.786946,1435000,7228,0.15,736.0,1024.0,1622.0,90.25,198.51646375207525,201.6579966795794,440.96845600442725,23.064557969009407,484.0,512.0,1068.0,58.75,261.58,275.2,578.74,30.9475
2019-02-12_16:16:44.937023,1437500,7235,0.15,736.0,1024.0,1622.0,90.25,198.6590186592951,201.88749136143747,441.2862474084312,23.082377332411887,484.0,512.0,1068.0,58.75,266.08,285.44,588.88,31.51
2019-02-12_16:17:11.087097,1440000,7245,0.15,736.0,1024.0,1622.0,90.25,198.7327812284334,202.0151828847481,441.45314009661837,23.091597653554174,484.0,512.0,1068.0,58.75,265.94,288.0,589.14,31.4925
2019-02-12_16:17:37.205935,1442500,7255,0.15,736.0,1024.0,1622.0,90.25,198.7801516195727,202.05430737422466,441.55727084769126,23.09751895244659,484.0,512.0,1068.0,58.75,265.02,286.08,586.94,31.3775
2019-02-12_16:18:03.418455,1445000,7266,0.15,736.0,1024.0,1622.0,90.25,198.8682906688687,202.1888246628131,441.7517203413157,23.108536333608587,484.0,512.0,1068.0,58.75,269.22,295.04,596.36,31.9025
2019-02-12_16:18:29.521705,1447500,7273,0.15,736.0,1024.0,1622.0,90.25,199.00549979375774,202.34621201704937,442.0470232366286,23.125687474219717,496.0,512.0,1090.0,60.25,273.36,299.52,605.18,32.42
2019-02-12_16:18:55.701115,1450000,7284,0.15,736.0,1024.0,1622.0,90.25,199.03143876990666,202.34816035145525,442.0955518945634,23.128929846238332,496.0,512.0,1090.0,60.25,263.54,282.24,583.66,31.1925
2019-02-12_16:19:21.898093,1452500,7294,0.15,736.0,1024.0,1622.0,90.25,199.10570331779545,202.40416780915822,442.2566493007952,23.13821291472443,496.0,512.0,1090.0,60.25,260.16,277.12,576.02,30.77
2019-02-12_16:19:48.173170,1455000,7303,0.15,736.0,1024.0,1622.0,90.25,199.21210461454197,202.5753799808298,442.4932219635766,23.151513076817746,496.0,512.0,1090.0,60.25,265.17,286.08,587.22,31.39625
2019-02-12_16:20:14.729364,1457500,7312,0.15,736.0,1024.0,1622.0,90.25,199.29950765864334,202.69365426695842,442.68763676148797,23.162438457330417,496.0,512.0,1090.0,60.25,265.17,286.08,587.28,31.39625
2019-02-12_16:20:41.009024,1460000,7322,0.15,736.0,1024.0,1622.0,90.25,199.3830920513521,202.78393881453155,442.87517071838295,23.17288650641901,496.0,512.0,1090.0,60.25,263.22,284.8,583.32,31.1525
2019-02-12_16:21:07.221620,1462500,7330,0.15,736.0,1024.0,1622.0,90.25,199.49290586630286,202.9118690313779,443.1167803547067,23.186613233287858,496.0,512.0,1090.0,60.25,267.09,289.92,591.8,31.63625
2019-02-12_16:21:33.356072,1465000,7341,0.15,736.0,1024.0,1622.0,90.25,199.52022885165508,202.89551832175454,443.17150252009264,23.190028606456885,496.0,512.0,1090.0,60.25,257.46,268.8,569.88,30.4325
2019-02-12_16:21:59.599879,1467500,7352,0.15,736.0,1024.0,1622.0,90.25,199.6021490750816,202.9923830250272,443.3525571273123,23.2002686343852,496.0,512.0,1090.0,60.25,259.59,271.36,574.7,30.69875
2019-02-12_16:22:25.765537,1470000,7361,0.15,736.0,1024.0,1622.0,90.25,199.6644477652493,203.10936014128515,443.49110175247927,23.20805597065616,496.0,512.0,1090.0,60.25,262.06,276.48,580.04,31.0075
2019-02-12_16:22:51.853158,1472500,7370,0.15,736.0,1024.0,1622.0,90.25,199.78236092265942,203.2607869742198,443.7571234735414,23.222795115332428,460.0,512.0,1024.0,55.75,258.52,271.36,572.84,30.565
2019-02-12_16:23:18.003201,1475000,7377,0.15,736.0,1024.0,1622.0,90.25,199.92124169716686,203.44964077538296,444.0713026975735,23.240155212145858,460.0,512.0,1024.0,55.75,264.79,281.6,587.64,31.34875
2019-02-12_16:23:44.200140,1477500,7387,0.15,736.0,1024.0,1622.0,90.25,200.00500879924192,203.53810748612426,444.2580208474347,23.25062609990524,460.0,512.0,1024.0,55.75,269.7,289.92,599.14,31.9625
2019-02-12_16:24:10.256520,1480000,7397,0.15,736.0,1024.0,1622.0,90.25,200.06394484250373,203.59172637555767,444.38312829525483,23.257993105312966,460.0,512.0,1024.0,55.75,268.53,288.64,596.46,31.81625
2019-02-12_16:24:36.359699,1482500,7407,0.15,736.0,1024.0,1622.0,90.25,200.12650195760767,203.6797623869313,444.5230187660321,23.26581274470096,460.0,512.0,1024.0,55.75,265.96,280.96,590.34,31.495
2019-02-12_16:25:02.478565,1485000,7417,0.15,736.0,1024.0,1622.0,90.25,200.19050829176217,203.7503033571525,444.66711608467034,23.27381353647027,460.0,512.0,1024.0,55.75,261.52,275.84,580.48,30.94
2019-02-12_16:25:28.597398,1487500,7426,0.15,736.0,1024.0,1622.0,90.25,200.2864260705629,203.86533800161595,444.8817667654188,23.285803258820362,460.0,512.0,1024.0,55.75,266.04,283.52,591.06,31.505
2019-02-12_16:25:54.716193,1490000,7435,0.15,736.0,1024.0,1622.0,90.25,200.37753866845998,203.99731002017484,445.085137861466,23.297192333557497,455.0,512.0,1016.0,55.125,264.04,284.16,587.04,31.255
2019-02-12_16:26:20.835026,1492500,7445,0.15,736.0,1024.0,1622.0,90.25,200.44499664204164,204.08435191403626,445.22740094022834,23.305624580255206,505.0,512.0,1082.0,61.375,265.04,286.72,588.88,31.38
2019-02-12_16:26:47.031964,1495000,7454,0.15,736.0,1024.0,1622.0,90.25,200.55862624094445,204.1985511134961,445.4743761738664,23.319828280118056,505.0,512.0,1082.0,61.375,268.77,289.28,596.54,31.84625
2019-02-12_16:27:13.150797,1497500,7463,0.15,736.0,1024.0,1622.0,90.25,200.6319174594667,204.25244539729331,445.63607128500604,23.32898968243334,505.0,512.0,1082.0,61.375,269.89,284.8,599.06,31.98625
2019-02-12_16:27:42.753182,1500000,7473,0.15,736.0,1024.0,1622.0,90.25,200.71310049511575,204.3730764084036,445.81426468620367,23.33913756188947,625.0,1024.0,1368.0,76.375,265.03,279.68,587.8,31.37875
2019-02-12_16:28:08.934537,1502500,7483,0.15,736.0,1024.0,1622.0,90.25,200.7665374849659,204.43351596953093,445.9390618735801,23.34581718562074,625.0,1024.0,1368.0,76.375,258.59,271.36,573.74,30.57375
2019-02-12_16:28:35.053367,1505000,7493,0.15,736.0,1024.0,1622.0,90.25,200.85266248498598,204.5023355131456,446.12892032563724,23.356582810623248,625.0,1024.0,1368.0,76.375,262.57,275.2,582.62,31.07125
2019-02-12_16:29:01.156581,1507500,7504,0.15,736.0,1024.0,1622.0,90.25,200.8720682302772,204.49253731343285,446.1721748400853,23.35900852878465,625.0,1024.0,1368.0,76.375,258.77,267.52,574.18,30.59625
2019-02-12_16:29:27.384723,1510000,7514,0.15,736.0,1024.0,1622.0,90.25,200.94423742347618,204.60367314346553,446.3247271759382,23.368029677934523,625.0,1024.0,1368.0,76.375,257.94,268.16,571.74,30.4925
2019-02-12_16:29:53.925367,1512500,7523,0.15,736.0,1024.0,1622.0,90.25,201.01900837431876,204.66516017546192,446.4920909211751,23.377376046789845,625.0,1024.0,1368.0,76.375,256.26,264.32,567.94,30.2825
2019-02-12_16:30:20.091063,1515000,7532,0.15,736.0,1024.0,1622.0,90.25,201.10701009028148,204.74349442379182,446.6840148698885,23.388376261285185,625.0,1024.0,1368.0,76.375,256.76,261.76,568.62,30.345
2019-02-12_16:30:46.350484,1517500,7541,0.15,736.0,1024.0,1622.0,90.25,201.21668213764752,204.88953719665827,446.9301153693144,23.40208526720594,625.0,1024.0,1368.0,76.375,260.49,266.88,577.56,30.81125
2019-02-12_16:31:12.609914,1520000,7551,0.15,736.0,1024.0,1622.0,90.25,201.25824394119985,204.94027281154814,447.01761356111774,23.40728049264998,625.0,1024.0,1368.0,76.375,255.51,261.76,566.7,30.18875
2019-02-12_16:31:39.228661,1522500,7560,0.15,736.0,1024.0,1622.0,90.25,201.36944444444444,205.0857142857143,447.2597883597884,23.421180555555555,625.0,1024.0,1368.0,76.375,257.11,266.88,569.88,30.38875
2019-02-12_16:32:05.441151,1525000,7570,0.15,736.0,1024.0,1622.0,90.25,201.43870541611625,205.1360634081902,447.4121532364597,23.42983817701453,500.0,512.0,1086.0,60.75,254.52,259.84,564.38,30.065
2019-02-12_16:32:32.231698,1527500,7579,0.15,736.0,1024.0,1622.0,90.25,201.523288032722,205.2471302282623,447.59651669085633,23.44041100409025,500.0,512.0,1086.0,60.75,260.79,269.44,577.7,30.84875
2019-02-12_16:32:58.444296,1530000,7589,0.15,736.0,1024.0,1622.0,90.25,201.59032810646988,205.3308736328897,447.7472657794176,23.448791013308735,500.0,512.0,1086.0,60.75,257.7,266.88,570.9,30.4625
2019-02-12_16:33:25.531647,1532500,7598,0.15,736.0,1024.0,1622.0,90.25,201.68215319821005,205.44143195577783,447.94472229534085,23.460269149776256,500.0,512.0,1086.0,60.75,264.35,278.4,585.36,31.29375
2019-02-12_16:33:51.728550,1535000,7608,0.15,736.0,1024.0,1622.0,90.25,201.75499474237645,205.54153522607783,448.10331230283913,23.469374342797057,500.0,512.0,1086.0,60.75,266.12,282.24,589.38,31.515
2019-02-12_16:34:17.972353,1537500,7616,0.15,736.0,1024.0,1622.0,90.25,201.8266806722689,205.6281512605042,448.25997899159665,23.478335084033613,500.0,512.0,1086.0,60.75,265.13,279.04,586.9,31.39125
2019-02-12_16:34:44.167405,1540000,7627,0.15,736.0,1024.0,1622.0,90.25,201.88330929592237,205.70079979021895,448.3846859840042,23.485413661990297,500.0,512.0,1086.0,60.75,264.8,282.88,586.04,31.35
2019-02-12_16:35:10.364340,1542500,7636,0.15,736.0,1024.0,1622.0,90.25,201.9760345730749,205.81456259821897,448.58800419067575,23.497004321634364,500.0,512.0,1086.0,60.75,262.49,279.36,581.06,31.06125
2019-02-12_16:35:36.592488,1545000,7645,0.15,736.0,1024.0,1622.0,90.25,202.07743623283193,205.9238718116416,448.81360366252454,23.50967952910399,500.0,512.0,1086.0,60.75,268.2,285.76,593.62,31.775
2019-02-12_16:36:02.867600,1547500,7653,0.15,736.0,1024.0,1622.0,90.25,202.18384947079576,206.05984581209984,449.0560564484516,23.52298118384947,500.0,512.0,1086.0,60.75,270.14,287.04,598.7,32.0175
2019-02-12_16:36:28.986402,1550000,7664,0.15,736.0,1024.0,1622.0,90.25,202.23016701461378,206.11482254697287,449.1599686847599,23.528770876826723,481.0,512.0,1046.0,58.375,263.54,279.36,584.6,31.1925
2019-02-12_16:36:55.167682,1552500,7672,0.15,736.0,1024.0,1622.0,90.25,202.33967674661105,206.27528675703857,449.3978102189781,23.54245959332638,495.0,512.0,1084.0,60.125,268.37,288.96,594.96,31.79625
2019-02-12_16:37:21.317789,1555000,7681,0.15,736.0,1024.0,1622.0,90.25,202.42390313761229,206.3835438093998,449.5883348522328,23.552987892201536,495.0,512.0,1084.0,60.125,270.9,292.8,600.8,32.1125
2019-02-12_16:37:47.545976,1557500,7691,0.15,736.0,1024.0,1622.0,90.25,202.50929658041866,206.50630607203226,449.7753218047068,23.563662072552333,495.0,512.0,1084.0,60.125,271.61,294.72,602.32,32.20125
2019-02-12_16:38:13.711669,1560000,7700,0.15,736.0,1024.0,1622.0,90.25,202.5744155844156,206.57246753246753,449.92103896103896,23.57180194805195,495.0,512.0,1084.0,60.125,271.11,294.08,601.7,32.13875
2019-02-12_16:38:39.986679,1562500,7708,0.15,736.0,1024.0,1622.0,90.25,202.67202906071614,206.67358588479502,450.13674104826157,23.584003632589518,495.0,512.0,1084.0,60.125,272.44,292.8,604.84,32.305
2019-02-12_16:39:06.183618,1565000,7717,0.15,736.0,1024.0,1622.0,90.25,202.76765582480238,206.81404690942077,450.3465077102501,23.595956978100297,495.0,512.0,1084.0,60.125,272.56,294.08,605.38,32.32
2019-02-12_16:39:32.396217,1567500,7725,0.15,736.0,1024.0,1622.0,90.25,202.87948220064726,206.94783171521036,450.59210355987057,23.609935275080908,495.0,512.0,1084.0,60.125,278.57,301.76,618.24,33.07125
2019-02-12_16:39:58.593153,1570000,7734,0.15,736.0,1024.0,1622.0,90.25,202.96483061805017,207.03801396431342,450.7786397724334,23.62060382725627,495.0,512.0,1084.0,60.125,281.03,304.0,623.64,33.37875
2019-02-12_16:40:24.805710,1572500,7743,0.15,736.0,1024.0,1622.0,90.25,203.07283998450214,207.16104868913857,451.0122691463257,23.634104998062767,495.0,512.0,1084.0,60.125,279.1,300.16,619.08,33.1375
2019-02-12_16:40:51.033892,1575000,7751,0.15,736.0,1024.0,1622.0,90.25,203.1770094181396,207.27751257902207,451.24758095729584,23.64712617726745,507.0,512.0,1142.0,61.625,281.7,304.0,624.82,33.4625
2019-02-12_16:41:18.011897,1577500,7761,0.15,736.0,1024.0,1622.0,90.25,203.2468754026543,207.34029119958768,451.40239659837647,23.655859425331787,507.0,512.0,1142.0,61.625,282.61,305.28,626.52,33.57625
2019-02-12_16:41:45.505406,1580000,7769,0.15,736.0,1024.0,1622.0,90.25,203.3399407903205,207.40687347148926,451.6081863817737,23.667492598790062,507.0,512.0,1142.0,61.625,280.74,296.32,622.54,33.3425
2019-02-12_16:42:11.733589,1582500,7778,0.15,736.0,1024.0,1622.0,90.25,203.45114425302134,207.56184109025457,451.8513756749807,23.681393031627668,507.0,512.0,1142.0,61.625,285.27,302.08,632.24,33.90875
2019-02-12_16:42:39.273923,1585000,7787,0.15,736.0,1024.0,1622.0,90.25,203.53679208937973,207.634262231925,452.04135096956463,23.692099011172466,509.0,512.0,1142.0,61.875,287.33,301.44,636.8,34.16625
2019-02-12_16:43:05.720839,1587500,7795,0.15,736.0,1024.0,1622.0,90.25,203.64130853110967,207.749583066068,452.26196279666453,23.70516356638871,509.0,512.0,1142.0,61.875,289.38,302.08,640.58,34.4225
2019-02-12_16:43:32.511387,1590000,7805,0.15,736.0,1024.0,1622.0,90.25,203.68110185778346,207.77860345932095,452.3497757847534,23.710137732222933,509.0,512.0,1142.0,61.875,282.71,293.12,625.68,33.58875
2019-02-12_16:43:59.442530,1592500,7814,0.15,736.0,1024.0,1622.0,90.25,203.7866649603276,207.88328640900946,452.5789608395188,23.72333312004095,509.0,512.0,1142.0,61.875,284.01,293.12,628.44,33.75125
2019-02-12_16:44:26.451774,1595000,7823,0.15,736.0,1024.0,1622.0,90.25,203.88124760322128,207.98772849290555,452.7899782692062,23.73515595040266,509.0,512.0,1142.0,61.875,282.96,290.56,626.3,33.62
2019-02-12_16:44:52.679956,1597500,7833,0.15,736.0,1024.0,1622.0,90.25,203.93348653134177,208.03268224179752,452.90131494957234,23.74168581641772,509.0,512.0,1142.0,61.875,281.01,288.0,621.7,33.37625
2019-02-12_16:45:22.532246,1600000,7840,0.15,736.0,1024.0,1622.0,90.25,204.04783163265307,208.18979591836734,453.1494897959184,23.755978954081634,509.0,512.0,1142.0,61.875,280.84,289.28,621.52,33.355
2019-02-12_16:45:48.885438,1602500,7849,0.15,736.0,1024.0,1622.0,90.25,204.14562364632437,208.29354057841763,453.36730793731687,23.768202955790546,509.0,512.0,1124.0,61.875,280.62,288.0,620.64,33.3275
2019-02-12_16:46:15.113653,1605000,7859,0.15,736.0,1024.0,1622.0,90.25,204.2243287950121,208.37053060185775,453.5442168214786,23.778041099376512,509.0,512.0,1124.0,61.875,280.08,288.0,619.74,33.26
2019-02-12_16:46:41.341760,1607500,7868,0.15,736.0,1024.0,1622.0,90.25,204.30604982206407,208.47381799694966,453.7239450940518,23.78825622775801,509.0,512.0,1124.0,61.875,279.05,290.56,617.42,33.13125
2019-02-12_16:47:07.616876,1610000,7876,0.15,736.0,1024.0,1622.0,90.25,204.3905535804977,208.61960385982732,453.9108684611478,23.798819197562214,509.0,512.0,1124.0,61.875,278.53,291.84,616.36,33.06625
2019-02-12_16:47:33.860644,1612500,7887,0.15,736.0,1024.0,1622.0,90.25,204.43552681627995,208.6775706859389,454.01039685558516,23.804440852034993,494.0,512.0,1076.0,60.0,274.42,289.92,607.34,32.5525
2019-02-12_16:48:00.104486,1615000,7896,0.15,736.0,1024.0,1622.0,90.25,204.53216818642352,208.79635258358664,454.2289766970618,23.81652102330294,494.0,512.0,1076.0,60.0,273.38,289.92,606.2,32.4225
2019-02-12_16:48:26.363871,1617500,7904,0.15,736.0,1024.0,1622.0,90.25,204.62424089068827,208.9251012145749,454.4324392712551,23.828030111336034,494.0,512.0,1076.0,60.0,278.66,298.88,618.04,33.0825
2019-02-12_16:48:52.576431,1620000,7913,0.15,736.0,1024.0,1622.0,90.25,204.71009730822698,209.02717047895868,454.61771767976745,23.838762163528372,531.0,512.0,1162.0,64.625,277.16,298.88,614.5,32.895
2019-02-12_16:49:18.835860,1622500,7921,0.15,736.0,1024.0,1622.0,90.25,204.80911501073098,209.15540967049614,454.8319656609014,23.851139376341372,531.0,512.0,1162.0,64.625,280.13,304.0,620.5,33.26625
2019-02-12_16:49:45.017138,1625000,7931,0.15,736.0,1024.0,1622.0,90.25,204.86647333249275,209.24675324675326,454.9585172109444,23.858309166561593,531.0,512.0,1162.0,64.625,277.53,303.36,615.22,32.94125
2019-02-12_16:50:11.307839,1627500,7941,0.15,736.0,1024.0,1622.0,90.25,204.9424505729757,209.32174789069387,455.1192545019519,23.867806321621963,531.0,512.0,1162.0,64.625,274.35,297.6,607.92,32.54375
2019-02-12_16:50:37.489158,1630000,7951,0.15,736.0,1024.0,1622.0,90.25,205.00440196201737,209.38045528864293,455.2544334046032,23.87555024525217,531.0,512.0,1162.0,64.625,272.65,295.04,603.98,32.33125
2019-02-12_16:51:03.777880,1632500,7960,0.15,736.0,1024.0,1622.0,90.25,205.0599246231156,209.43316582914574,455.3763819095477,23.88249057788945,531.0,512.0,1162.0,64.625,270.44,292.48,598.7,32.055
2019-02-12_16:51:29.943613,1635000,7970,0.15,736.0,1024.0,1622.0,90.25,205.14115432873274,209.5237139272271,455.55583437892096,23.892644291091592,531.0,512.0,1162.0,64.625,269.76,289.92,597.32,31.97
2019-02-12_16:51:56.234312,1637500,7980,0.15,736.0,1024.0,1622.0,90.25,205.19097744360903,209.53383458646616,455.6606516290727,23.89887218045113,531.0,512.0,1162.0,64.625,267.72,282.24,592.42,31.715
2019-02-12_16:52:22.493710,1640000,7988,0.15,736.0,1024.0,1622.0,90.25,205.30332999499248,209.66049073610415,455.91186780170256,23.91291624937406,531.0,512.0,1162.0,64.625,273.08,286.72,604.38,32.385
2019-02-12_16:52:48.940546,1642500,7996,0.15,736.0,1024.0,1622.0,90.25,205.38994497248623,209.75487743871935,456.1015507753877,23.92374312156078,531.0,512.0,1162.0,64.625,273.12,285.44,603.96,32.39
2019-02-12_16:53:15.824823,1645000,8003,0.15,736.0,1024.0,1622.0,90.25,205.5241784330876,209.90728476821192,456.3928526802449,23.94052230413595,531.0,512.0,1162.0,64.625,277.25,288.0,612.62,32.90625
2019-02-12_16:53:42.178008,1647500,8012,0.15,736.0,1024.0,1622.0,90.25,205.58225162256616,209.927109335996,456.51947079380926,23.94778145282077,531.0,512.0,1162.0,64.625,277.85,284.16,614.06,32.98125
2019-02-12_16:54:08.453091,1650000,8021,0.15,736.0,1024.0,1622.0,90.25,205.704774965715,210.07455429497568,456.7916718613639,23.963096870714374,511.0,512.0,1122.0,62.125,276.65,282.88,612.02,32.83125
2019-02-12_16:54:34.790586,1652500,8031,0.15,736.0,1024.0,1622.0,90.25,205.75158759805754,210.12377038973975,456.89353754202466,23.968948449757193,511.0,512.0,1122.0,62.125,275.95,279.68,610.36,32.74375
2019-02-12_16:55:01.050044,1655000,8038,0.15,736.0,1024.0,1622.0,90.25,205.88056730529982,210.29111719333167,457.17491913411294,23.985070913162478,511.0,512.0,1122.0,62.125,280.12,286.08,619.7,33.265
2019-02-12_16:55:27.325056,1657500,8049,0.15,736.0,1024.0,1622.0,90.25,205.924089949062,210.33768169959,457.27021990309356,23.99051124363275,511.0,512.0,1122.0,62.125,282.31,289.92,624.72,33.53875
2019-02-12_16:55:54.224918,1660000,8058,0.15,736.0,1024.0,1622.0,90.25,205.97741375031026,210.3410275502606,457.3933978654753,23.997176718788783,511.0,512.0,1122.0,62.125,279.69,283.52,619.54,33.21125
2019-02-12_16:56:20.421900,1662500,8069,0.15,736.0,1024.0,1622.0,90.25,206.00842731441318,210.38740860081793,457.4591647044243,24.001053414301648,511.0,512.0,1122.0,62.125,275.82,279.68,610.76,32.7275
2019-02-12_16:56:46.556349,1665000,8078,0.15,736.0,1024.0,1622.0,90.25,206.11054716513988,210.56499133448872,457.6835850458034,24.013818395642485,511.0,512.0,1122.0,62.125,280.98,293.76,622.32,33.3725
2019-02-12_16:57:12.753284,1667500,8087,0.15,736.0,1024.0,1622.0,90.25,206.1783108692964,210.64721157413132,457.8313342401385,24.02228885866205,511.0,512.0,1122.0,62.125,277.73,292.48,615.04,32.96625
2019-02-12_16:57:39.012707,1670000,8095,0.15,736.0,1024.0,1622.0,90.25,206.28832612723903,210.77109326744903,458.0756022235948,24.03604076590488,511.0,512.0,1122.0,62.125,278.74,292.48,617.16,33.0925
