time,step,game,eps,max_step,max_tile,max_sum,max_rew,mean_step,mean_tile,mean_sum,mean_rew,max_100_step,max_100_tile,max_100_sum,max_100_rew,mean_100_step,mean_100_tile,mean_100_sum,mean_100_rew
2019-02-12_12:14:12.240701,857500,5688,0.010517779780830504,495.0,512.0,1088.0,60.125,150.75035161744023,140.47398030942335,336.02285513361466,17.09379395218003,487.0,512.0,1088.0,59.125,214.09,210.56,475.18,25.01125
2019-02-12_12:14:22.621139,860000,5700,0.010487511995091844,495.0,512.0,1088.0,60.125,150.83070175438596,140.54877192982457,336.2031578947368,17.103837719298244,487.0,512.0,1088.0,59.125,213.65,210.56,474.04,24.95625
2019-02-12_12:14:32.522557,862500,5713,0.01045811785253008,495.0,512.0,1088.0,60.125,150.97129354104675,140.71065989847716,336.51811657622966,17.121411692630844,487.0,512.0,1088.0,59.125,215.08,213.76,477.84,25.135
2019-02-12_12:14:43.176397,865000,5722,0.010428909772201324,495.0,512.0,1088.0,60.125,151.16148199930095,140.91436560643132,336.93324012583014,17.14518524991262,487.0,512.0,1088.0,59.125,225.7,225.92,501.32,26.4625
2019-02-12_12:14:53.662282,867500,5733,0.010400113153231107,495.0,512.0,1088.0,60.125,151.30542473399618,141.02354788069073,337.2475143903715,17.163178091749522,487.0,512.0,1088.0,59.125,227.54,223.36,505.06,26.6925
2019-02-12_12:15:03.547086,870000,5744,0.010371647235385572,495.0,512.0,1088.0,60.125,151.45612813370474,141.15459610027855,337.58217270194984,17.182016016713092,487.0,512.0,1088.0,59.125,231.12,225.28,512.82,27.14
2019-02-12_12:15:16.330620,872500,5756,0.01034241673320288,495.0,512.0,1088.0,60.125,151.5807852675469,141.29395413481583,337.86553161918,17.197598158443363,487.0,512.0,1088.0,59.125,224.5,215.68,498.52,26.3125
2019-02-12_12:15:28.684830,875000,5765,0.010313797282314416,495.0,512.0,1088.0,60.125,151.76287944492628,141.5285342584562,338.2640069384215,17.220359930615786,469.0,512.0,1072.0,56.875,223.88,220.16,496.7,26.235
2019-02-12_12:15:39.657759,877500,5774,0.010285399258628421,495.0,512.0,1088.0,60.125,151.9298579840665,141.69033598891582,338.6345687564946,17.241232248008313,469.0,512.0,1072.0,56.875,226.9,221.12,504.1,26.6125
2019-02-12_12:15:50.043730,880000,5787,0.010256778448457123,495.0,512.0,1088.0,60.125,152.06324520476932,141.8475894245723,338.9369275963366,17.257905650596165,469.0,512.0,1072.0,56.875,226.09,219.2,503.24,26.51125
2019-02-12_12:16:00.228271,882500,5797,0.010228703583421726,495.0,512.0,1088.0,60.125,152.19872347766085,142.04450577885112,339.2378816629291,17.274840434707606,457.0,512.0,1018.0,55.375,231.11,228.16,514.22,27.13875
2019-02-12_12:16:10.744145,885000,5809,0.010200625910405863,495.0,512.0,1088.0,60.125,152.33189877775865,142.2248235496643,339.5365811671544,17.29148734721983,484.0,512.0,1080.0,58.75,232.42,232.0,517.34,27.3025
2019-02-12_12:16:21.901343,887500,5820,0.010172805446113124,495.0,512.0,1088.0,60.125,152.46890034364262,142.43986254295532,339.83711340206185,17.308612542955327,484.0,512.0,1080.0,58.75,230.35,234.56,512.68,27.04375
2019-02-12_12:16:32.610460,890000,5831,0.010145146612586272,495.0,512.0,1088.0,60.125,152.59903961584635,142.57725947521865,340.1251929343166,17.324879951980794,484.0,512.0,1080.0,58.75,228.88,233.92,509.82,26.86
2019-02-12_12:16:43.161263,892500,5842,0.010117514935981424,495.0,512.0,1088.0,60.125,152.76292365628208,142.790825059911,340.48202670318386,17.34536545703526,484.0,512.0,1080.0,58.75,229.47,239.04,510.78,26.93375
2019-02-12_12:16:54.179709,895000,5854,0.010090430437581606,495.0,512.0,1088.0,60.125,152.8742740006833,142.9572941578408,340.73590707208746,17.359284250085413,484.0,512.0,1080.0,58.75,228.31,239.68,508.08,26.78875
2019-02-12_12:17:06.839920,897500,5865,0.010063369034812213,495.0,512.0,1088.0,60.125,153.01312872975276,143.07109974424552,341.0455242966752,17.376641091219096,484.0,512.0,1080.0,58.75,225.09,232.0,501.4,26.38625
2019-02-12_12:17:24.148215,900000,5874,0.01003678481635193,495.0,512.0,1088.0,60.125,153.14623765747362,143.18964930200886,341.34899557371466,17.393279707184202,484.0,512.0,1080.0,58.75,223.38,229.76,498.08,26.1725
2019-02-12_12:17:35.670426,902500,5886,0.010010140272095633,495.0,512.0,1088.0,60.125,153.28083588175332,143.3326537546721,341.6503567787971,17.410104485219165,484.0,512.0,1080.0,58.75,224.74,230.4,501.26,26.3425
2019-02-12_12:17:46.401065,905000,5894,0.009983467378021995,545.0,512.0,1188.0,66.375,153.50814387512725,143.55072955548016,342.148286392942,17.438517984390906,545.0,512.0,1188.0,66.375,231.72,234.24,516.1,27.215
2019-02-12_12:17:56.898440,907500,5904,0.009956807369630543,545.0,512.0,1188.0,66.375,153.66480352303523,143.76287262872629,342.4891598915989,17.458100440379404,545.0,512.0,1188.0,66.375,235.09,236.8,523.04,27.63625
2019-02-12_12:18:08.134024,910000,5916,0.009929687880120865,545.0,512.0,1188.0,66.375,153.7976673427992,143.89317106152805,342.7765382014875,17.4747084178499,545.0,512.0,1188.0,66.375,234.05,234.24,520.08,27.50625
2019-02-12_12:18:19.021979,912500,5928,0.009903716072344665,545.0,512.0,1188.0,66.375,153.88663967611336,143.94736842105263,342.9726720647773,17.48582995951417,545.0,512.0,1188.0,66.375,234.27,231.04,520.7,27.53375
2019-02-12_12:18:30.360153,915000,5938,0.009877265103819933,545.0,512.0,1188.0,66.375,154.08403502862916,144.21151902997642,343.4001347254968,17.510504378578645,545.0,512.0,1188.0,66.375,234.12,231.68,520.08,27.515
2019-02-12_12:18:40.972869,917500,5948,0.009850925937783523,545.0,512.0,1188.0,66.375,154.21318090114323,144.35642232683256,343.6906523201076,17.526647612642904,545.0,512.0,1188.0,66.375,235.6,229.12,523.52,27.7
2019-02-12_12:18:51.250869,920000,5961,0.009825141948738304,545.0,512.0,1188.0,66.375,154.3046468713303,144.3959067270592,343.88726723704076,17.538080858916288,545.0,512.0,1188.0,66.375,232.55,224.64,516.48,27.31875
2019-02-12_12:19:01.612332,922500,5970,0.009799463773342322,577.0,1024.0,1294.0,70.375,154.52043551088778,144.7356783919598,344.36381909547737,17.565054438860972,577.0,1024.0,1294.0,70.375,235.79,235.52,523.08,27.72375
2019-02-12_12:19:11.768297,925000,5981,0.009774320709146515,577.0,1024.0,1294.0,70.375,154.65323524494232,144.85470657080756,344.66544056177895,17.58165440561779,577.0,1024.0,1294.0,70.375,236.67,235.52,524.92,27.83375
2019-02-12_12:19:22.870870,927500,5992,0.009748555507787634,577.0,1024.0,1294.0,70.375,154.7855473965287,144.98397863818425,344.956608811749,17.598193424566087,577.0,1024.0,1294.0,70.375,234.91,234.24,521.06,27.61375
2019-02-12_12:19:33.969293,930000,6004,0.009723048681360138,577.0,1024.0,1294.0,70.375,154.88207861425715,145.05662891405728,345.16955363091273,17.610259826782144,577.0,1024.0,1294.0,70.375,226.75,221.44,503.42,26.59375
2019-02-12_12:19:44.559143,932500,6014,0.00969791010037337,577.0,1024.0,1294.0,70.375,155.04140339208513,145.27302959760559,345.51579647489194,17.63017542401064,577.0,1024.0,1294.0,70.375,231.18,229.12,513.22,27.1475
2019-02-12_12:19:56.021760,935000,6026,0.009672442727048503,577.0,1024.0,1294.0,70.375,155.1452041154995,145.38732160637238,345.7487553932957,17.643150514437437,577.0,1024.0,1294.0,70.375,228.59,229.12,507.74,26.82375
2019-02-12_12:20:06.457219,937500,6037,0.009647564809928502,577.0,1024.0,1294.0,70.375,155.2794434321683,145.5888686433659,346.03975484512176,17.65993042902104,577.0,1024.0,1294.0,70.375,225.6,226.56,501.26,26.45
2019-02-12_12:20:16.684381,940000,6046,0.00962277749925183,577.0,1024.0,1294.0,70.375,155.43648693350977,145.7743962950711,346.3857095600397,17.67956086668872,577.0,1024.0,1294.0,70.375,232.36,234.88,516.06,27.295
2019-02-12_12:20:26.456554,942500,6056,0.009598200145508714,577.0,1024.0,1294.0,70.375,155.60782694848083,145.9881109643329,346.76882430647294,17.700978368560104,577.0,1024.0,1294.0,70.375,234.62,240.0,521.44,27.5775
2019-02-12_12:20:36.174035,945000,6068,0.009573491385293778,577.0,1024.0,1294.0,70.375,155.7226433750824,146.06855636123927,347.01680949241927,17.7153304218853,577.0,1024.0,1294.0,70.375,232.2,235.52,515.96,27.275
2019-02-12_12:20:46.159916,947500,6078,0.009548900396374856,577.0,1024.0,1294.0,70.375,155.82773938795657,146.1651859164199,347.2523856531754,17.72846742349457,439.0,512.0,966.0,53.125,230.46,230.4,511.72,27.0575
2019-02-12_12:20:56.353377,950000,6090,0.009524380986668723,577.0,1024.0,1294.0,70.375,155.9903119868637,146.36059113300493,347.6141215106732,17.748788998357963,439.0,512.0,966.0,53.125,229.63,229.76,509.9,26.95375
2019-02-12_12:21:06.275886,952500,6101,0.009500068400492483,577.0,1024.0,1294.0,70.375,156.1188329782003,146.47434846746435,347.89772168496967,17.764854122275036,439.0,512.0,966.0,53.125,232.64,233.6,516.84,27.33
2019-02-12_12:21:15.722752,955000,6110,0.009476364525418926,577.0,1024.0,1294.0,70.375,156.2517184942717,146.64091653027822,348.1895253682488,17.781464811783962,512.0,512.0,1114.0,62.25,231.81,232.0,514.94,27.22625
2019-02-12_12:21:25.626751,957500,6122,0.009451903046159314,577.0,1024.0,1294.0,70.375,156.37781770663182,146.84482195360994,348.46749428291406,17.797227213328977,512.0,512.0,1114.0,62.25,233.73,237.12,519.12,27.46625
2019-02-12_12:21:35.280768,960000,6135,0.00942794972262972,577.0,1024.0,1294.0,70.375,156.4603096984515,146.94050529747352,348.65330073349634,17.80753871230644,512.0,512.0,1114.0,62.25,227.2,228.16,505.18,26.65
2019-02-12_12:21:45.142000,962500,6146,0.0094041882492787,577.0,1024.0,1294.0,70.375,156.59892613081678,147.0732183534006,348.95769606247967,17.824865766352097,512.0,512.0,1114.0,62.25,226.88,225.6,504.46,26.61
2019-02-12_12:21:54.986503,965000,6156,0.009380563846931712,577.0,1024.0,1294.0,70.375,156.75682261208576,147.2501624431449,349.31026640675765,17.84460282651072,512.0,512.0,1114.0,62.25,226.34,223.68,503.22,26.5425
2019-02-12_12:22:04.817013,967500,6166,0.009357119130162206,577.0,1024.0,1294.0,70.375,156.8725267596497,147.37463509568602,349.5627635420045,17.859065844956213,512.0,512.0,1114.0,62.25,228.03,228.8,507.0,26.75375
2019-02-12_12:22:14.415481,970000,6175,0.009333895856123596,577.0,1024.0,1294.0,70.375,157.06283400809716,147.67805668016194,349.9792712550607,17.882854251012144,512.0,512.0,1114.0,62.25,233.57,240.32,518.8,27.44625
2019-02-12_12:22:24.229724,972500,6186,0.00931083091717271,577.0,1024.0,1294.0,70.375,157.19705787261557,147.81894600711283,350.2764306498545,17.899632234076947,512.0,512.0,1114.0,62.25,233.61,242.24,518.66,27.45125
2019-02-12_12:22:33.793252,975000,6198,0.009288112609077272,577.0,1024.0,1294.0,70.375,157.26040658276864,147.8735075830913,350.4188447886415,17.90755082284608,512.0,512.0,1114.0,62.25,228.77,235.2,508.38,26.84625
2019-02-12_12:22:43.735240,977500,6207,0.00926495549115382,577.0,1024.0,1294.0,70.375,157.4830030610601,148.14370871596586,350.9047849202513,17.93537538263251,512.0,512.0,1132.0,62.25,235.89,243.2,523.7,27.73625
2019-02-12_12:22:53.213248,980000,6218,0.00924251148613115,577.0,1024.0,1294.0,70.375,157.56834995175296,148.23158571888067,351.0907044065616,17.94604374396912,507.0,512.0,1132.0,61.625,233.31,238.08,518.16,27.41375
2019-02-12_12:23:03.391346,982500,6230,0.009219725418137597,577.0,1024.0,1294.0,70.375,157.68041733547352,148.32102728731942,351.33611556982345,17.96005216693419,507.0,512.0,1132.0,61.625,234.82,237.12,521.02,27.6025
2019-02-12_12:23:13.770705,985000,6242,0.009197051425313045,577.0,1024.0,1294.0,70.375,157.79269464915092,148.43063120794616,351.58699134892663,17.974086831143865,507.0,512.0,1132.0,61.625,234.18,233.6,519.66,27.5225
2019-02-12_12:23:23.643571,987500,6255,0.009174269842798887,577.0,1024.0,1294.0,70.375,157.84300559552358,148.43932853717027,351.7026378896883,17.980375699440447,507.0,512.0,1132.0,61.625,224.76,221.44,499.18,26.345
2019-02-12_12:23:33.360612,990000,6266,0.009151994494160112,577.0,1024.0,1294.0,70.375,157.99218001915096,148.59751037344398,352.0325566549633,17.99902250239387,507.0,512.0,1132.0,61.625,227.03,224.0,504.32,26.62875
2019-02-12_12:23:43.308619,992500,6277,0.00912951865525842,577.0,1024.0,1294.0,70.375,158.0879400987733,148.67357017683608,352.24565875418193,18.01099251234666,507.0,512.0,1132.0,61.625,220.27,209.92,489.42,25.78375
2019-02-12_12:23:53.297935,995000,6285,0.009107426651062608,577.0,1024.0,1294.0,70.375,158.3126491646778,149.02402545743834,352.74844868735084,18.039081145584724,577.0,1024.0,1268.0,70.375,227.3,223.36,505.56,26.6625
2019-02-12_12:24:02.849892,997500,6293,0.009085259711234105,577.0,1024.0,1294.0,70.375,158.50055617352615,149.22103924996028,353.16160813602414,18.06256952169077,577.0,1024.0,1268.0,70.375,235.94,232.96,524.78,27.7425
2019-02-12_12:24:17.367639,1000000,6304,0.009062970424808612,577.0,1024.0,1294.0,70.375,158.61119923857868,149.38197969543148,353.40450507614213,18.076399904822335,577.0,1024.0,1268.0,70.375,230.28,230.08,512.22,27.035
2019-02-12_12:24:28.000240,1002500,6315,0.009041010929678113,577.0,1024.0,1294.0,70.375,158.71955661124306,149.51702296120348,353.643072050673,18.089944576405383,577.0,1024.0,1268.0,70.375,234.23,235.2,520.96,27.52875
2019-02-12_12:24:38.562099,1005000,6325,0.009019491120310991,577.0,1024.0,1294.0,70.375,158.8716205533597,149.66513833992096,353.98450592885376,18.10895256916996,577.0,1024.0,1268.0,70.375,234.96,235.2,522.96,27.62
2019-02-12_12:24:48.485409,1007500,6336,0.008997474408933412,577.0,1024.0,1294.0,70.375,158.9938446969697,149.77904040404042,354.25820707070704,18.12423058712121,577.0,1024.0,1268.0,70.375,237.1,236.8,528.0,27.8875
2019-02-12_12:24:57.970041,1010000,6344,0.008975943573628319,577.0,1024.0,1294.0,70.375,159.1423392181589,149.953341740227,354.59110970996215,18.142792402269862,577.0,1024.0,1268.0,70.375,240.91,242.88,536.58,28.36375
2019-02-12_12:25:07.623271,1012500,6353,0.008954651852090642,577.0,1024.0,1294.0,70.375,159.34456162442942,150.20431292302848,355.0420273886353,18.168070203053677,577.0,1024.0,1268.0,70.375,252.92,260.8,563.22,29.865
2019-02-12_12:25:17.010356,1015000,6366,0.008933452922489789,577.0,1024.0,1294.0,70.375,159.41925856110586,150.27961043041157,355.2130065975495,18.177407320138233,577.0,1024.0,1268.0,70.375,248.84,255.68,554.5,29.355
2019-02-12_12:25:26.759472,1017500,6379,0.00891230646926502,577.0,1024.0,1294.0,70.375,159.50242984793854,150.334535193604,355.4133876783195,18.187803730992318,466.0,512.0,1028.0,56.5,241.81,242.24,539.78,28.47625
2019-02-12_12:25:36.392539,1020000,6388,0.008890999019322807,577.0,1024.0,1294.0,70.375,159.65607388854102,150.50845335003132,355.7598622417032,18.207009236067627,487.0,512.0,1084.0,59.125,241.39,241.92,539.18,28.42375
2019-02-12_12:25:46.989009,1022500,6400,0.008869769607734439,577.0,1024.0,1294.0,70.375,159.74859375,150.59625,355.9590625,18.21857421875,487.0,512.0,1084.0,59.125,233.67,230.72,521.84,27.45875
2019-02-12_12:25:57.043212,1025000,6409,0.008848711804535496,577.0,1024.0,1294.0,70.375,159.91496333281324,150.7742237478546,356.3254797940396,18.239370416601655,487.0,512.0,1084.0,59.125,239.17,233.28,533.8,28.14625
2019-02-12_12:26:07.302210,1027500,6419,0.008828096653533402,577.0,1024.0,1294.0,70.375,160.01978501324194,150.91821155943293,356.55242249571586,18.252473126655243,487.0,512.0,1084.0,59.125,238.64,236.48,532.52,28.08
2019-02-12_12:26:17.168610,1030000,6430,0.008807243781865709,577.0,1024.0,1294.0,70.375,160.18335925349922,151.11788491446345,356.9101088646967,18.272919906687402,487.0,512.0,1084.0,59.125,238.94,239.04,532.64,28.1175
2019-02-12_12:26:26.888390,1032500,6439,0.008786543233307326,577.0,1024.0,1294.0,70.375,160.3168193818916,151.29430035719832,357.19739089920796,18.28960242273645,487.0,512.0,1084.0,59.125,240.09,242.88,534.34,28.26125
2019-02-12_12:26:36.295975,1035000,6449,0.008766016608095065,577.0,1024.0,1294.0,70.375,160.46487827570166,151.45665994727864,357.52271670026363,18.308109784462708,496.0,512.0,1084.0,60.25,236.84,237.76,526.48,27.855
2019-02-12_12:26:46.044134,1037500,6459,0.008745769234132988,577.0,1024.0,1294.0,70.375,160.6197553800898,151.61851679826597,357.85663415389376,18.327469422511225,496.0,512.0,1084.0,60.25,240.17,242.88,533.46,28.27125
2019-02-12_12:26:55.479234,1040000,6469,0.008725402001083696,577.0,1024.0,1294.0,70.375,160.7656515690215,151.7205132168805,358.17251507188126,18.345706446127686,496.0,512.0,1084.0,60.25,245.52,242.24,544.16,28.94
2019-02-12_12:27:05.277559,1042500,6477,0.008705197612338398,577.0,1024.0,1294.0,70.375,160.8937779836344,151.82955071792497,358.45638412845454,18.3617222479543,510.0,512.0,1114.0,62.0,251.27,248.0,556.32,29.65875
2019-02-12_12:27:15.167170,1045000,6491,0.008684686812824156,577.0,1024.0,1294.0,70.375,160.97596672315512,151.88661223232168,358.6270220305038,18.37199584039439,510.0,512.0,1114.0,62.0,242.87,238.08,536.42,28.60875
2019-02-12_12:27:24.980890,1047500,6503,0.008664677834281105,577.0,1024.0,1294.0,70.375,161.06135629709365,151.96063355374443,358.81685375980317,18.382669537136707,510.0,512.0,1114.0,62.0,241.7,234.88,534.14,28.4625
2019-02-12_12:27:34.691409,1050000,6514,0.008644409617078587,577.0,1024.0,1294.0,70.375,161.19097328830213,152.10684679152595,359.1096100706171,18.398871661037767,510.0,512.0,1114.0,62.0,238.72,231.04,528.58,28.09
2019-02-12_12:27:44.126921,1052500,6522,0.008624600465383441,577.0,1024.0,1294.0,70.375,161.36721864458755,152.29316160686906,359.4934069303894,18.420902330573444,510.0,512.0,1120.0,62.0,246.35,238.08,544.9,29.04375
2019-02-12_12:27:53.813179,1055000,6531,0.008604837467527495,577.0,1024.0,1294.0,70.375,161.51753177155106,152.50467003521666,359.8312662685653,18.439691471443883,510.0,512.0,1120.0,62.0,247.18,241.92,547.38,29.1475
2019-02-12_12:28:03.622005,1057500,6540,0.008585157464665639,577.0,1024.0,1294.0,70.375,161.69617737003057,152.6960244648318,360.2235474006116,18.46202217125382,541.0,512.0,1188.0,65.875,247.17,239.36,547.88,29.14625
2019-02-12_12:28:13.426527,1060000,6548,0.008565699342239948,577.0,1024.0,1294.0,70.375,161.86973121563835,152.90042761148442,360.6072083078803,18.483716401954794,541.0,512.0,1188.0,65.875,252.49,245.76,559.48,29.81125
2019-02-12_12:28:23.547118,1062500,6560,0.008546292703688067,577.0,1024.0,1294.0,70.375,161.95533536585367,152.9670731707317,360.79969512195123,18.49441692073171,541.0,512.0,1188.0,65.875,247.56,239.04,549.48,29.195
2019-02-12_12:28:35.931319,1065000,6569,0.008526966531656363,577.0,1024.0,1294.0,70.375,162.1021464454255,153.1082356523063,361.1176739229715,18.512768305678186,541.0,512.0,1188.0,65.875,248.56,242.88,551.64,29.32
2019-02-12_12:28:46.943685,1067500,6579,0.008507843380812771,577.0,1024.0,1294.0,70.375,162.24973400212798,153.2840857273142,361.4485484116127,18.531216750265997,541.0,512.0,1188.0,65.875,246.31,242.88,547.1,29.03875
2019-02-12_12:29:00.447421,1070000,6587,0.00848874816430821,577.0,1024.0,1294.0,70.375,162.42386518900867,153.50599666008804,361.83938059814784,18.552983148626083,541.0,512.0,1188.0,65.875,255.16,256.32,567.6,30.145
2019-02-12_12:29:11.808885,1072500,6595,0.008469609347738445,577.0,1024.0,1294.0,70.375,162.62122820318422,153.74677786201667,362.2732373009856,18.577653525398027,541.0,512.0,1188.0,65.875,267.55,273.6,594.84,31.69375
2019-02-12_12:29:22.590235,1075000,6608,0.008450592344270372,577.0,1024.0,1294.0,70.375,162.6725181598063,153.78329297820824,362.3916464891041,18.584064769975786,541.0,512.0,1188.0,65.875,262.89,265.92,584.42,31.11125
2019-02-12_12:29:32.992498,1077500,6617,0.008431703204047217,577.0,1024.0,1294.0,70.375,162.79053951941967,153.9223212936376,362.64560979295754,18.59881743992746,541.0,512.0,1188.0,65.875,263.88,267.84,586.14,31.235
2019-02-12_12:29:43.382496,1080000,6626,0.008413089421044838,577.0,1024.0,1294.0,70.375,162.9886809538183,154.16722004225778,363.08089345004527,18.623585119227286,541.0,512.0,1188.0,65.875,265.2,271.68,589.02,31.4
2019-02-12_12:29:53.280626,1082500,6635,0.008394247590011518,577.0,1024.0,1294.0,70.375,163.12569706103994,154.33428786737,363.37663903541824,18.640712132629993,541.0,512.0,1188.0,65.875,263.84,269.76,585.44,31.23
2019-02-12_12:30:03.851843,1085000,6644,0.008375644296437503,577.0,1024.0,1294.0,70.375,163.26685731487055,154.48163756773027,363.687537627935,18.65835716435882,502.0,512.0,1096.0,61.0,260.13,264.64,577.3,30.76625
2019-02-12_12:30:14.790604,1087500,6655,0.008356927725946255,577.0,1024.0,1294.0,70.375,163.39939894815927,154.65905334335088,363.9753568745304,18.67492486851991,502.0,512.0,1096.0,61.0,258.56,264.64,573.22,30.57
2019-02-12_12:30:25.425593,1090000,6664,0.008338391957787725,577.0,1024.0,1294.0,70.375,163.53661464585835,154.79591836734693,364.27100840336135,18.692076830732294,502.0,512.0,1096.0,61.0,263.25,272.0,583.5,31.15625
2019-02-12_12:30:36.674378,1092500,6672,0.008319668278186412,577.0,1024.0,1294.0,70.375,163.70308752997602,154.95563549160673,364.6360911270983,18.712885941247002,525.0,512.0,1150.0,63.875,263.99,268.16,584.82,31.24875
2019-02-12_12:30:48.239331,1095000,6681,0.008301524658018691,577.0,1024.0,1294.0,70.375,163.83969465648855,155.1013321359078,364.92770543331835,18.72996183206107,525.0,512.0,1150.0,63.875,267.05,273.92,590.72,31.63125
2019-02-12_12:30:59.706109,1097500,6691,0.008283027744829734,577.0,1024.0,1294.0,70.375,164.0059781796443,155.29995516365267,365.2885966223285,18.750747272455538,525.0,512.0,1150.0,63.875,259.56,261.76,573.2,30.695
2019-02-12_12:31:13.872075,1100000,6702,0.008264667719034356,577.0,1024.0,1294.0,70.375,164.10086541330946,155.38883915249178,365.49895553566097,18.762608176663683,525.0,512.0,1150.0,63.875,258.36,259.84,570.72,30.545
2019-02-12_12:31:24.437690,1102500,6712,0.00824670173164243,577.0,1024.0,1294.0,70.375,164.24970202622168,155.57687723480333,365.83045292014305,18.78121275327771,525.0,512.0,1150.0,63.875,264.74,268.8,584.92,31.3425
2019-02-12_12:31:34.409962,1105000,6721,0.008228861084481603,577.0,1024.0,1294.0,70.375,164.37940782621635,155.73991965481326,366.11605415860737,18.797425978277044,525.0,512.0,1150.0,63.875,264.04,268.8,583.8,31.255
2019-02-12_12:31:45.119265,1107500,6732,0.008210969362410017,577.0,1024.0,1294.0,70.375,164.49108734402853,155.86571598336303,366.3624480095068,18.811385918003566,525.0,512.0,1150.0,63.875,256.45,259.2,567.48,30.30625
2019-02-12_12:31:55.964764,1110000,6745,0.0081927860879938,577.0,1024.0,1294.0,70.375,164.53076352853967,155.88317272053374,366.444180874722,18.816345441067458,525.0,512.0,1150.0,63.875,247.42,248.0,547.16,29.1775
2019-02-12_12:32:06.330027,1112500,6757,0.008175171024577835,577.0,1024.0,1294.0,70.375,164.62660944206007,155.98520053278082,366.653544472399,18.82832618025751,525.0,512.0,1150.0,63.875,241.14,237.12,533.7,28.3925
2019-02-12_12:32:16.840920,1115000,6768,0.00815759161791146,577.0,1024.0,1294.0,70.375,164.71247044917257,156.09101654846336,366.84397163120565,18.83905880614657,516.0,512.0,1144.0,62.75,236.96,237.12,525.08,27.87
2019-02-12_12:32:27.795688,1117500,6778,0.008139868996948364,577.0,1024.0,1294.0,70.375,164.84833284154618,156.25730303924462,367.14989672469756,18.856041605193273,516.0,512.0,1144.0,62.75,232.86,233.28,516.88,27.3575
2019-02-12_12:32:37.922989,1120000,6787,0.008122467313160915,577.0,1024.0,1294.0,70.375,164.99808457344923,156.38956829232356,367.4775305731546,18.874760571681154,516.0,512.0,1144.0,62.75,231.62,228.8,514.36,27.2025
2019-02-12_12:32:48.247127,1122500,6796,0.008104995351785165,577.0,1024.0,1294.0,70.375,165.15347263095939,156.54031783402002,367.81518540317836,18.894184078869923,535.0,512.0,1152.0,65.125,238.24,235.84,528.7,28.03
2019-02-12_12:32:58.344013,1125000,6805,0.00808748066081187,577.0,1024.0,1294.0,70.375,165.2847905951506,156.67185892725936,368.10051432770024,18.910598824393826,535.0,512.0,1152.0,65.125,239.46,235.84,530.94,28.1825
2019-02-12_12:33:08.697010,1127500,6815,0.008070269450156401,577.0,1024.0,1294.0,70.375,165.44314013206161,156.8269992663243,368.44754218635364,18.930392516507702,535.0,512.0,1156.0,65.125,239.39,232.64,530.46,28.17375
2019-02-12_12:33:18.913796,1130000,6822,0.008052949755230592,577.0,1024.0,1294.0,70.375,165.61418938727647,157.02257402521255,368.82145998240986,18.95177367340956,535.0,512.0,1156.0,65.125,248.11,242.24,549.44,29.26375
2019-02-12_12:33:29.483432,1132500,6830,0.00803593670896248,577.0,1024.0,1294.0,70.375,165.81156661786238,157.2696925329429,369.25270863836016,18.976445827232798,535.0,512.0,1156.0,65.125,255.95,254.4,566.54,30.24375
2019-02-12_12:33:39.478280,1135000,6842,0.00801881534833333,577.0,1024.0,1294.0,70.375,165.87898275358083,157.29318912598654,369.39871382636653,18.984872844197604,535.0,512.0,1156.0,65.125,258.9,252.8,573.16,30.6125
2019-02-12_12:33:50.208258,1137500,6853,0.008001920460910618,577.0,1024.0,1294.0,70.375,165.95418065080986,157.38625419524297,369.569239749015,18.994272581351233,535.0,512.0,1156.0,65.125,257.58,253.44,570.7,30.4475
2019-02-12_12:34:00.370651,1140000,6862,0.007985020102288107,577.0,1024.0,1294.0,70.375,166.1310113669484,157.57155348294958,369.94870300204025,19.01637642086855,535.0,512.0,1156.0,65.125,264.07,259.84,584.5,31.25875
2019-02-12_12:34:10.573058,1142500,6872,0.00796824812487201,577.0,1024.0,1294.0,70.375,166.25378346915016,157.69615832363212,370.2232246798603,19.03172293364377,535.0,512.0,1156.0,65.125,267.32,261.76,591.66,31.665
2019-02-12_12:34:21.097972,1145000,6882,0.007951382069474405,577.0,1024.0,1294.0,70.375,166.3606509735542,157.88549840162744,370.46323743097935,19.045081371694273,535.0,512.0,1156.0,65.125,263.16,261.76,582.6,31.145
2019-02-12_12:34:31.620764,1147500,6890,0.007934593558379565,577.0,1024.0,1294.0,70.375,166.51857764876632,158.07373004354136,370.81277213352683,19.06482220609579,535.0,512.0,1156.0,65.125,267.42,272.0,591.92,31.6775
2019-02-12_12:34:41.769563,1150000,6899,0.00791792594680579,578.0,1024.0,1294.0,70.5,166.65589215828382,158.19220176837223,371.1172633715031,19.081986519785477,578.0,512.0,1288.0,70.5,265.39,264.96,588.18,31.42375
2019-02-12_12:34:52.637835,1152500,6909,0.007901016070666688,578.0,1024.0,1294.0,70.5,166.79287885366912,158.31524099001302,371.41641337386017,19.09910985670864,578.0,512.0,1288.0,70.5,263.36,263.04,583.76,31.17
2019-02-12_12:35:03.447433,1155000,6918,0.007884072596540469,578.0,1024.0,1294.0,70.5,166.90633130962706,158.42382191384795,371.6649320612894,19.113291413703383,578.0,512.0,1288.0,70.5,262.32,260.48,581.42,31.04
